"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","SONA_id","rt","stimulus","response","question_order","slider_start","practiceTrial","practiceTrialNum","correct","image_path","concept","repetition","map_id","map_num","scale_name","orientation_code","mapping_code","rotation_code","shift_code","ishihara_plate","correct_response"
"","","","","","html-slider-response","49","203256","0.0-45.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >happy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_Greys_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","","","","images/shifted_maps/map07_Greys_scaleRev_orientDef_090_darkshift.png","happy","1","07","07","Greys","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","50","204889","0.0-46.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >happy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_YlOrBr_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","","","","images/shifted_maps/map15_YlOrBr_scaleDef_orientDef_180_lightshift.png","happy","1","15","15","YlOrBr","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","51","206590","0.0-47.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >happy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_magma_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","","","","images/shifted_maps/map13_magma_scaleDef_orientDef_180_lightshift.png","happy","1","13","13","magma","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","52","208072","0.0-48.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >happy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_PRGn_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-83","","0","","","","images/shifted_maps/map23_PRGn_scaleDef_orientDef_000_darkshift.png","happy","1","23","23","PRGn","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","53","209305","0.0-49.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >happy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_BuGn_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-39","","0","","","","images/shifted_maps/map26_BuGn_scaleRev_orientDef_270_darkshift.png","happy","1","26","26","BuGn","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","54","210939","0.0-50.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >happy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_PuOr_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-26","","0","","","","images/shifted_maps/map26_PuOr_scaleRev_orientDef_090_darkshift.png","happy","1","26","26","PuOr","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","55","212339","0.0-51.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >happy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BuPu_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-46","","0","","","","images/shifted_maps/map12_BuPu_scaleRev_orientDef_270_darkshift.png","happy","1","12","12","BuPu","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","56","213789","0.0-52.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >happy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PuBu_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-71","","0","","","","images/shifted_maps/map05_PuBu_scaleDef_orientDef_000_darkshift.png","happy","1","05","05","PuBu","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","57","215190","0.0-53.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >happy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map05_PuBu_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-62","","0","","","","images/shifted_maps/map05_PuBu_scaleDef_orientDef_000_lightshift.png","happy","1","05","05","PuBu","orientDef","scaleDef","000","lightshift","",""
"","","","","","html-button-response","58","216911","0.0-54.0","jsvw0zanag","2","97319","1219","<p>You are doing great!<br></br> You are halway done with the current block. When you are ready to continue, click the 'Continue' button.</p>","0","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","59","218840","0.0-55.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >happy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_cividis_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","118","","0","","","","images/shifted_maps/map15_cividis_scaleRev_orientDef_090_lightshift.png","happy","1","15","15","cividis","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","60","220306","0.0-56.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >happy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_PuRd_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-62","","0","","","","images/shifted_maps/map07_PuRd_scaleRev_orientDef_270_lightshift.png","happy","1","07","07","PuRd","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","61","222071","0.0-57.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >happy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_berlin_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-56","","0","","","","images/shifted_maps/map27_berlin_scaleRev_orientDef_090_darkshift.png","happy","1","27","27","berlin","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","62","223358","0.0-58.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >happy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_vanimo_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-91","","0","","","","images/shifted_maps/map10_vanimo_scaleRev_orientDef_270_darkshift.png","happy","1","10","10","vanimo","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","63","224555","0.0-59.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >happy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_berlin_scaleDef_orientDef_000_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-73","","0","","","","images/shifted_maps/map27_berlin_scaleDef_orientDef_000_lightshift.png","happy","1","27","27","berlin","orientDef","scaleDef","000","lightshift","",""
